timestep,edge_id,length,geometry,lane_id,sampled_seconds,speed,occupancy,density,flow
1800.0,D11D10,229.2,"LINESTRING (1096.8000000000002 2939.6, 1096.8000000000002 2710.4)",D11D10_1,61.12,12.35,0.43,0.89,39.5694
1800.0,D11E11,279.2,"LINESTRING (1110.4 2946.8, 1389.6 2946.8)",D11E11_0,490.59,9.75,2.88,5.86,205.686
1800.0,D11E11,279.2,"LINESTRING (1110.4 2946.8, 1389.6 2946.8)",D11E11_1,76.68,7.91,0.44,0.92,26.197920000000003
1800.0,D11top3,189.6,"LINESTRING (1103.1999999999998 2960.4, 1103.1999999999998 3150)",D11top3_0,0.0,0.0,0.0,0.0,0.0
1800.0,D11top3,189.6,"LINESTRING (1103.1999999999998 2960.4, 1103.1999999999998 3150)",D11top3_1,0.0,0.0,0.0,0.0,0.0
1800.0,D1C1,279.2,"LINESTRING (1089.6 453.20000000000005, 810.4 453.20000000000005)",D1C1_0,518.57,10.16,3.04,6.19,226.40544000000003
1800.0,D1C1,279.2,"LINESTRING (1089.6 453.20000000000005, 810.4 453.20000000000005)",D1C1_1,201.22,7.26,1.16,2.4,62.7264
1800.0,D1D0,229.2,"LINESTRING (1096.8000000000002 439.6, 1096.8000000000002 210.4)",D1D0_0,144.31,7.76,1.02,2.1,58.665600000000005
1800.0,D1D0,229.2,"LINESTRING (1096.8000000000002 439.6, 1096.8000000000002 210.4)",D1D0_1,67.59,11.18,0.48,0.98,39.443039999999996
1800.0,D1D2,229.2,"LINESTRING (1103.1999999999998 460.4, 1103.1999999999998 689.6)",D1D2_0,325.96,9.6,2.31,4.74,163.8144
1800.0,D1D2,229.2,"LINESTRING (1103.1999999999998 460.4, 1103.1999999999998 689.6)",D1D2_1,175.98,10.17,1.22,2.56,93.72672
1800.0,D1E1,279.2,"LINESTRING (1110.4 446.79999999999995, 1389.6 446.79999999999995)",D1E1_0,438.81,8.86,2.57,5.24,167.13504
1800.0,D1E1,279.2,"LINESTRING (1110.4 446.79999999999995, 1389.6 446.79999999999995)",D1E1_1,301.6,8.13,1.73,3.6,105.36480000000002
1800.0,D2C2,279.2,"LINESTRING (1089.6 703.2, 810.4 703.2)",D2C2_0,388.65,10.14,2.27,4.64,169.37856000000002
1800.0,D2C2,279.2,"LINESTRING (1089.6 703.2, 810.4 703.2)",D2C2_1,62.41,7.59,0.36,0.75,20.493000000000002
1800.0,D2D1,229.2,"LINESTRING (1096.8000000000002 689.6, 1096.8000000000002 460.4)",D2D1_0,224.56,10.89,1.6,3.27,128.19708
1800.0,D2D1,229.2,"LINESTRING (1096.8000000000002 689.6, 1096.8000000000002 460.4)",D2D1_1,180.32,7.26,1.26,2.62,68.47632
1800.0,D2D3,229.2,"LINESTRING (1103.1999999999998 710.4, 1103.1999999999998 939.6)",D2D3_0,279.27,7.87,1.98,4.06,115.02792
1800.0,D2D3,229.2,"LINESTRING (1103.1999999999998 710.4, 1103.1999999999998 939.6)",D2D3_1,339.53,7.81,2.36,4.94,138.89304
1800.0,D2E2,279.2,"LINESTRING (1110.4 696.8, 1389.6 696.8)",D2E2_0,563.63,8.85,3.3,6.73,214.4178
1800.0,D2E2,279.2,"LINESTRING (1110.4 696.8, 1389.6 696.8)",D2E2_1,705.17,8.91,4.12,8.42,270.07992
1800.0,D3C3,279.2,"LINESTRING (1089.6 953.2, 810.4 953.2)",D3C3_0,790.9,7.47,4.66,9.44,253.86048
1800.0,D3C3,279.2,"LINESTRING (1089.6 953.2, 810.4 953.2)",D3C3_1,503.54,8.0,2.93,6.01,173.088
1800.0,D3D2,229.2,"LINESTRING (1096.8000000000002 939.6, 1096.8000000000002 710.4)",D3D2_0,299.44,8.61,2.12,4.35,134.83259999999999
1800.0,D3D2,229.2,"LINESTRING (1096.8000000000002 939.6, 1096.8000000000002 710.4)",D3D2_1,314.55,8.13,2.15,4.57,133.75476000000003
1800.0,D3D4,229.2,"LINESTRING (1103.1999999999998 960.4, 1103.1999999999998 1189.6)",D3D4_0,415.28,8.61,2.95,6.04,187.21584
1800.0,D3D4,229.2,"LINESTRING (1103.1999999999998 960.4, 1103.1999999999998 1189.6)",D3D4_1,260.95,8.35,1.74,3.8,114.228
1800.0,D3E3,279.2,"LINESTRING (1110.4 946.8, 1389.6 946.8)",D3E3_0,395.48,6.29,2.32,4.72,106.87968000000001
1800.0,D3E3,279.2,"LINESTRING (1110.4 946.8, 1389.6 946.8)",D3E3_1,493.58,6.81,2.81,5.89,144.39924
1800.0,D4C4,279.2,"LINESTRING (1089.6 1203.1999999999998, 810.4 1203.1999999999998)",D4C4_0,809.64,8.41,4.75,9.67,292.76892
1800.0,D4C4,279.2,"LINESTRING (1089.6 1203.1999999999998, 810.4 1203.1999999999998)",D4C4_1,635.62,8.67,3.68,7.59,236.89908
1800.0,D4D3,229.2,"LINESTRING (1096.8000000000002 1189.6, 1096.8000000000002 960.4)",D4D3_0,321.17,9.52,2.27,4.67,160.05024
1800.0,D4D3,229.2,"LINESTRING (1096.8000000000002 1189.6, 1096.8000000000002 960.4)",D4D3_1,275.04,10.32,1.93,4.0,148.608
1800.0,D4D5,229.2,"LINESTRING (1103.1999999999998 1210.4, 1103.1999999999998 1439.6)",D4D5_0,458.69,9.68,3.25,6.67,232.43616
1800.0,D4D5,229.2,"LINESTRING (1103.1999999999998 1210.4, 1103.1999999999998 1439.6)",D4D5_1,231.11,9.48,1.6,3.36,114.67008
1800.0,D4E4,279.2,"LINESTRING (1110.4 1196.8000000000002, 1389.6 1196.8000000000002)",D4E4_0,395.62,9.63,2.33,4.72,163.63296000000003
1800.0,D4E4,279.2,"LINESTRING (1110.4 1196.8000000000002, 1389.6 1196.8000000000002)",D4E4_1,232.29,8.21,1.36,2.77,81.87012000000001
1800.0,D5C5,279.2,"LINESTRING (1089.6 1453.1999999999998, 810.4 1453.1999999999998)",D5C5_0,246.76,10.49,1.44,2.95,111.40380000000002
1800.0,D5C5,279.2,"LINESTRING (1089.6 1453.1999999999998, 810.4 1453.1999999999998)",D5C5_1,188.34,10.16,1.08,2.25,82.296
1800.0,D5D4,229.2,"LINESTRING (1096.8000000000002 1439.6, 1096.8000000000002 1210.4)",D5D4_0,486.7,9.02,3.45,7.08,229.90176000000002
1800.0,D5D4,229.2,"LINESTRING (1096.8000000000002 1439.6, 1096.8000000000002 1210.4)",D5D4_1,462.42,7.51,3.27,6.73,181.95228000000003
1800.0,D5D6,229.2,"LINESTRING (1103.1999999999998 1460.4, 1103.1999999999998 1689.6)",D5D6_0,539.63,9.0,3.85,7.85,254.33999999999997
1800.0,D5D6,229.2,"LINESTRING (1103.1999999999998 1460.4, 1103.1999999999998 1689.6)",D5D6_1,283.24,7.75,1.94,4.12,114.94800000000001
1800.0,D5E5,279.2,"LINESTRING (1110.4 1446.8000000000002, 1389.6 1446.8000000000002)",D5E5_0,877.93,9.8,5.15,10.48,369.73440000000005
1800.0,D5E5,279.2,"LINESTRING (1110.4 1446.8000000000002, 1389.6 1446.8000000000002)",D5E5_1,403.41,10.27,2.33,4.82,178.20504000000003
1800.0,D6C6,279.2,"LINESTRING (1089.6 1703.1999999999998, 810.4 1703.1999999999998)",D6C6_0,388.22,9.89,2.26,4.63,164.84652000000003
1800.0,D6C6,279.2,"LINESTRING (1089.6 1703.1999999999998, 810.4 1703.1999999999998)",D6C6_1,197.04,9.64,1.12,2.35,81.5544
1800.0,D6D5,229.2,"LINESTRING (1096.8000000000002 1689.6, 1096.8000000000002 1460.4)",D6D5_0,665.08,8.35,4.72,9.67,290.6802
1800.0,D6D5,229.2,"LINESTRING (1096.8000000000002 1689.6, 1096.8000000000002 1460.4)",D6D5_1,1044.12,7.6,7.3,15.18,415.3248
1800.0,D6D7,229.2,"LINESTRING (1103.1999999999998 1710.4, 1103.1999999999998 1939.6)",D6D7_0,438.61,8.53,3.11,6.38,195.91704
1800.0,D6D7,229.2,"LINESTRING (1103.1999999999998 1710.4, 1103.1999999999998 1939.6)",D6D7_1,226.5,9.22,1.58,3.29,109.20168
1800.0,D6E6,279.2,"LINESTRING (1110.4 1696.8000000000002, 1389.6 1696.8000000000002)",D6E6_0,297.05,9.97,1.74,3.55,127.4166
1800.0,D6E6,279.2,"LINESTRING (1110.4 1696.8000000000002, 1389.6 1696.8000000000002)",D6E6_1,255.69,10.55,1.44,3.05,115.839
1800.0,D7C7,279.2,"LINESTRING (1089.6 1953.1999999999998, 810.4 1953.1999999999998)",D7C7_0,532.07,7.88,3.12,6.35,180.1368
1800.0,D7C7,279.2,"LINESTRING (1089.6 1953.1999999999998, 810.4 1953.1999999999998)",D7C7_1,531.58,4.33,3.0,6.35,98.9838
1800.0,D7D6,229.2,"LINESTRING (1096.8000000000002 1939.6, 1096.8000000000002 1710.4)",D7D6_0,781.34,8.45,5.57,11.36,345.5712
1800.0,D7D6,229.2,"LINESTRING (1096.8000000000002 1939.6, 1096.8000000000002 1710.4)",D7D6_1,595.92,8.88,4.23,8.67,277.16256000000004
1800.0,D7D8,229.2,"LINESTRING (1103.1999999999998 1960.4, 1103.1999999999998 2189.6)",D7D8_0,303.64,10.17,2.15,4.42,161.82504
1800.0,D7D8,229.2,"LINESTRING (1103.1999999999998 1960.4, 1103.1999999999998 2189.6)",D7D8_1,273.89,7.34,1.88,3.98,105.16752
1800.0,D7E7,279.2,"LINESTRING (1110.4 1946.8000000000002, 1389.6 1946.8000000000002)",D7E7_0,464.06,9.91,2.71,5.54,197.64504000000002
1800.0,D7E7,279.2,"LINESTRING (1110.4 1946.8000000000002, 1389.6 1946.8000000000002)",D7E7_1,429.94,8.55,2.49,5.13,157.90140000000002
1800.0,D8C8,279.2,"LINESTRING (1089.6 2203.2, 810.4 2203.2)",D8C8_0,853.09,7.82,5.02,10.18,286.58736
1800.0,D8C8,279.2,"LINESTRING (1089.6 2203.2, 810.4 2203.2)",D8C8_1,537.23,7.44,3.11,6.41,171.68544000000003
1800.0,D8D7,229.2,"LINESTRING (1096.8000000000002 2189.6, 1096.8000000000002 1960.4)",D8D7_0,544.67,9.29,3.88,7.92,264.87647999999996
1800.0,D8D7,229.2,"LINESTRING (1096.8000000000002 2189.6, 1096.8000000000002 1960.4)",D8D7_1,289.25,8.32,2.02,4.21,126.09792
1800.0,D8D9,229.2,"LINESTRING (1103.1999999999998 2210.4, 1103.1999999999998 2439.6)",D8D9_0,284.51,9.3,2.01,4.14,138.6072
1800.0,D8D9,229.2,"LINESTRING (1103.1999999999998 2210.4, 1103.1999999999998 2439.6)",D8D9_1,281.06,8.41,1.95,4.09,123.82884
1800.0,D8E8,279.2,"LINESTRING (1110.4 2196.8, 1389.6 2196.8)",D8E8_0,534.92,8.51,3.14,6.39,195.76404
1800.0,D8E8,279.2,"LINESTRING (1110.4 2196.8, 1389.6 2196.8)",D8E8_1,238.44,11.61,1.34,2.85,119.1186
1800.0,D9C9,279.2,"LINESTRING (1089.6 2453.2, 810.4 2453.2)",D9C9_0,349.49,10.21,2.04,4.17,153.27252000000001
1800.0,D9C9,279.2,"LINESTRING (1089.6 2453.2, 810.4 2453.2)",D9C9_1,434.56,9.39,2.49,5.19,175.44276000000002
1800.0,D9D10,229.2,"LINESTRING (1103.1999999999998 2460.4, 1103.1999999999998 2689.6)",D9D10_0,111.28,9.9,0.78,1.62,57.7368
1800.0,D9D10,229.2,"LINESTRING (1103.1999999999998 2460.4, 1103.1999999999998 2689.6)",D9D10_1,380.96,7.55,2.62,5.54,150.5772
1800.0,D9D8,229.2,"LINESTRING (1096.8000000000002 2439.6, 1096.8000000000002 2210.4)",D9D8_0,360.29,8.59,2.56,5.24,162.04176
1800.0,D9D8,229.2,"LINESTRING (1096.8000000000002 2439.6, 1096.8000000000002 2210.4)",D9D8_1,263.03,10.31,1.79,3.83,142.15428
1800.0,D9E9,279.2,"LINESTRING (1110.4 2446.8, 1389.6 2446.8)",D9E9_0,630.54,9.22,3.69,7.53,249.93576000000002
1800.0,D9E9,279.2,"LINESTRING (1110.4 2446.8, 1389.6 2446.8)",D9E9_1,306.95,9.65,1.78,3.66,127.14840000000001
1800.0,E0D0,279.2,"LINESTRING (1389.6 203.2, 1110.4 203.2)",E0D0_0,430.83,9.26,2.52,5.14,171.34704
1800.0,E0D0,279.2,"LINESTRING (1389.6 203.2, 1110.4 203.2)",E0D0_1,146.17,8.37,0.85,1.75,52.730999999999995
1800.0,E0E1,229.2,"LINESTRING (1403.1999999999998 210.4, 1403.1999999999998 439.6)",E0E1_0,234.22,7.95,1.67,3.41,97.5942
1800.0,E0E1,229.2,"LINESTRING (1403.1999999999998 210.4, 1403.1999999999998 439.6)",E0E1_1,92.23,9.84,0.61,1.34,47.468160000000005
1800.0,E0F0,279.2,"LINESTRING (1410.4 196.8, 1689.6 196.8)",E0F0_0,389.49,8.04,2.29,4.65,134.58960000000002
1800.0,E0F0,279.2,"LINESTRING (1410.4 196.8, 1689.6 196.8)",E0F0_1,476.35,6.99,2.76,5.69,143.18316000000002
1800.0,E0bottom4,189.6,"LINESTRING (1396.8000000000002 189.6, 1396.8000000000002 0)",E0bottom4_0,16.34,12.25,0.14,0.29,12.789
1800.0,E0bottom4,189.6,"LINESTRING (1396.8000000000002 189.6, 1396.8000000000002 0)",E0bottom4_1,63.29,12.17,0.53,1.11,48.63132
1800.0,E10D10,279.2,"LINESTRING (1389.6 2703.2, 1110.4 2703.2)",E10D10_0,434.44,9.07,2.55,5.19,169.46388000000002
1800.0,E10D10,279.2,"LINESTRING (1389.6 2703.2, 1110.4 2703.2)",E10D10_1,525.15,8.03,3.02,6.27,181.25315999999998
1800.0,E10E11,229.2,"LINESTRING (1403.1999999999998 2710.4, 1403.1999999999998 2939.6)",E10E11_0,261.73,9.14,1.86,3.81,125.36424000000001
1800.0,E10E11,229.2,"LINESTRING (1403.1999999999998 2710.4, 1403.1999999999998 2939.6)",E10E11_1,205.54,9.84,1.45,2.99,105.91776
1800.0,E10E9,229.2,"LINESTRING (1396.8000000000002 2689.6, 1396.8000000000002 2460.4)",E10E9_0,238.15,9.48,1.7,3.46,118.08288
1800.0,E10E9,229.2,"LINESTRING (1396.8000000000002 2689.6, 1396.8000000000002 2460.4)",E10E9_1,87.08,10.88,0.55,1.27,49.74336000000001
1800.0,E10F10,279.2,"LINESTRING (1410.4 2696.8, 1689.6 2696.8)",E10F10_0,795.56,9.66,4.65,9.5,330.372
1800.0,E10F10,279.2,"LINESTRING (1410.4 2696.8, 1689.6 2696.8)",E10F10_1,226.84,9.78,1.3,2.71,95.41368
1800.0,E11D11,279.2,"LINESTRING (1389.6 2953.2, 1110.4 2953.2)",E11D11_0,158.3,10.64,0.93,1.89,72.39456
1800.0,E11D11,279.2,"LINESTRING (1389.6 2953.2, 1110.4 2953.2)",E11D11_1,176.09,11.91,1.02,2.1,90.03960000000001
1800.0,E11E10,229.2,"LINESTRING (1396.8000000000002 2939.6, 1396.8000000000002 2710.4)",E11E10_0,154.51,9.49,1.09,2.25,76.869
1800.0,E11E10,229.2,"LINESTRING (1396.8000000000002 2939.6, 1396.8000000000002 2710.4)",E11E10_1,158.36,8.38,1.08,2.3,69.3864
1800.0,E11F11,279.2,"LINESTRING (1410.4 2946.8, 1689.6 2946.8)",E11F11_0,515.96,8.67,3.02,6.16,192.26592
1800.0,E11F11,279.2,"LINESTRING (1410.4 2946.8, 1689.6 2946.8)",E11F11_1,194.08,10.45,1.11,2.32,87.27839999999999
1800.0,E11top4,189.6,"LINESTRING (1403.1999999999998 2960.4, 1403.1999999999998 3150)",E11top4_0,43.33,13.23,0.37,0.76,36.19728
1800.0,E11top4,189.6,"LINESTRING (1403.1999999999998 2960.4, 1403.1999999999998 3150)",E11top4_1,16.58,11.74,0.14,0.29,12.25656
1800.0,E1D1,279.2,"LINESTRING (1389.6 453.20000000000005, 1110.4 453.20000000000005)",E1D1_0,647.11,9.96,3.77,7.73,277.16688000000005
1800.0,E1D1,279.2,"LINESTRING (1389.6 453.20000000000005, 1110.4 453.20000000000005)",E1D1_1,246.72,9.2,1.34,2.95,97.704
1800.0,E1E0,229.2,"LINESTRING (1396.8000000000002 439.6, 1396.8000000000002 210.4)",E1E0_0,175.34,9.49,1.24,2.55,87.1182
1800.0,E1E0,229.2,"LINESTRING (1396.8000000000002 439.6, 1396.8000000000002 210.4)",E1E0_1,215.36,8.69,1.51,3.13,97.91892
1800.0,E1E2,229.2,"LINESTRING (1403.1999999999998 460.4, 1403.1999999999998 689.6)",E1E2_0,234.84,10.29,1.64,3.42,126.69048
1800.0,E1E2,229.2,"LINESTRING (1403.1999999999998 460.4, 1403.1999999999998 689.6)",E1E2_1,187.16,10.75,1.34,2.72,105.26400000000001
1800.0,E1F1,279.2,"LINESTRING (1410.4 446.79999999999995, 1689.6 446.79999999999995)",E1F1_0,516.75,8.35,3.03,6.17,185.47019999999998
1800.0,E1F1,279.2,"LINESTRING (1410.4 446.79999999999995, 1689.6 446.79999999999995)",E1F1_1,417.25,8.28,2.41,4.98,148.44384000000002
1800.0,E2D2,279.2,"LINESTRING (1389.6 703.2, 1110.4 703.2)",E2D2_0,283.31,10.24,1.66,3.38,124.60032000000001
1800.0,E2D2,279.2,"LINESTRING (1389.6 703.2, 1110.4 703.2)",E2D2_1,171.25,5.77,0.94,2.04,42.37488
1800.0,E2E1,229.2,"LINESTRING (1396.8000000000002 689.6, 1396.8000000000002 460.4)",E2E1_0,655.56,8.63,4.67,9.53,296.07804000000004
1800.0,E2E1,229.2,"LINESTRING (1396.8000000000002 689.6, 1396.8000000000002 460.4)",E2E1_1,302.94,6.59,2.11,4.41,104.62284000000001
1800.0,E2E3,229.2,"LINESTRING (1403.1999999999998 710.4, 1403.1999999999998 939.6)",E2E3_0,208.68,9.08,1.48,3.03,99.04464
1800.0,E2E3,229.2,"LINESTRING (1403.1999999999998 710.4, 1403.1999999999998 939.6)",E2E3_1,334.24,8.22,2.18,4.86,143.81712000000002
1800.0,E2F2,279.2,"LINESTRING (1410.4 696.8, 1689.6 696.8)",E2F2_0,702.11,8.49,4.11,8.38,256.12632
1800.0,E2F2,279.2,"LINESTRING (1410.4 696.8, 1689.6 696.8)",E2F2_1,1306.83,7.27,7.52,15.6,408.2832
1800.0,E3D3,279.2,"LINESTRING (1389.6 953.2, 1110.4 953.2)",E3D3_0,694.48,9.45,4.06,8.29,282.02579999999995
1800.0,E3D3,279.2,"LINESTRING (1389.6 953.2, 1110.4 953.2)",E3D3_1,304.29,7.7,1.74,3.63,100.62360000000001
1800.0,E3E2,229.2,"LINESTRING (1396.8000000000002 939.6, 1396.8000000000002 710.4)",E3E2_0,562.04,7.78,4.0,8.17,228.82536000000002
1800.0,E3E2,229.2,"LINESTRING (1396.8000000000002 939.6, 1396.8000000000002 710.4)",E3E2_1,719.92,7.91,5.08,10.47,298.14372000000003
1800.0,E3E4,229.2,"LINESTRING (1403.1999999999998 960.4, 1403.1999999999998 1189.6)",E3E4_0,395.98,8.49,2.79,5.76,176.04864
1800.0,E3E4,229.2,"LINESTRING (1403.1999999999998 960.4, 1403.1999999999998 1189.6)",E3E4_1,1088.35,2.63,7.26,15.83,149.87844
1800.0,E3F3,279.2,"LINESTRING (1410.4 946.8, 1689.6 946.8)",E3F3_0,479.17,8.51,2.81,5.72,175.23791999999997
1800.0,E3F3,279.2,"LINESTRING (1410.4 946.8, 1689.6 946.8)",E3F3_1,480.9,8.29,2.75,5.74,171.30455999999998
1800.0,E4D4,279.2,"LINESTRING (1389.6 1203.1999999999998, 1110.4 1203.1999999999998)",E4D4_0,932.86,7.75,5.48,11.14,310.80600000000004
1800.0,E4D4,279.2,"LINESTRING (1389.6 1203.1999999999998, 1110.4 1203.1999999999998)",E4D4_1,737.65,7.12,4.26,8.81,225.81792000000002
1800.0,E4E3,229.2,"LINESTRING (1396.8000000000002 1189.6, 1396.8000000000002 960.4)",E4E3_0,768.7,7.1,5.47,11.18,285.76079999999996
1800.0,E4E3,229.2,"LINESTRING (1396.8000000000002 1189.6, 1396.8000000000002 960.4)",E4E3_1,972.13,6.69,6.95,14.14,340.54776000000004
1800.0,E4E5,229.2,"LINESTRING (1403.1999999999998 1210.4, 1403.1999999999998 1439.6)",E4E5_0,633.13,7.92,4.5,9.21,262.59552
1800.0,E4E5,229.2,"LINESTRING (1403.1999999999998 1210.4, 1403.1999999999998 1439.6)",E4E5_1,486.14,6.39,3.39,7.07,162.63827999999998
1800.0,E4F4,279.2,"LINESTRING (1410.4 1196.8000000000002, 1689.6 1196.8000000000002)",E4F4_0,384.76,9.38,2.24,4.59,154.99512
1800.0,E4F4,279.2,"LINESTRING (1410.4 1196.8000000000002, 1689.6 1196.8000000000002)",E4F4_1,554.91,8.59,3.19,6.63,205.02612
1800.0,E5D5,279.2,"LINESTRING (1389.6 1453.1999999999998, 1110.4 1453.1999999999998)",E5D5_0,419.45,8.91,2.45,5.01,160.70076
1800.0,E5D5,279.2,"LINESTRING (1389.6 1453.1999999999998, 1110.4 1453.1999999999998)",E5D5_1,315.8,9.46,1.83,3.77,128.39112000000003
1800.0,E5E4,229.2,"LINESTRING (1396.8000000000002 1439.6, 1396.8000000000002 1210.4)",E5E4_0,1041.82,5.46,7.43,15.15,297.78839999999997
1800.0,E5E4,229.2,"LINESTRING (1396.8000000000002 1439.6, 1396.8000000000002 1210.4)",E5E4_1,1637.26,3.47,11.41,23.81,297.43452
1800.0,E5E6,229.2,"LINESTRING (1403.1999999999998 1460.4, 1403.1999999999998 1689.6)",E5E6_0,1023.58,7.01,7.31,14.89,375.76404
1800.0,E5E6,229.2,"LINESTRING (1403.1999999999998 1460.4, 1403.1999999999998 1689.6)",E5E6_1,720.15,6.54,5.11,10.47,246.50568
1800.0,E5F5,279.2,"LINESTRING (1410.4 1446.8000000000002, 1689.6 1446.8000000000002)",E5F5_0,705.5,8.59,4.15,8.42,260.38008
1800.0,E5F5,279.2,"LINESTRING (1410.4 1446.8000000000002, 1689.6 1446.8000000000002)",E5F5_1,437.53,7.36,2.52,5.22,138.30912
1800.0,E6D6,279.2,"LINESTRING (1389.6 1703.1999999999998, 1110.4 1703.1999999999998)",E6D6_0,449.12,8.12,2.64,5.36,156.68352000000002
1800.0,E6D6,279.2,"LINESTRING (1389.6 1703.1999999999998, 1110.4 1703.1999999999998)",E6D6_1,248.87,6.3,1.46,2.97,67.3596
1800.0,E6E5,229.2,"LINESTRING (1396.8000000000002 1689.6, 1396.8000000000002 1460.4)",E6E5_0,586.99,7.68,4.18,8.54,236.11391999999998
1800.0,E6E5,229.2,"LINESTRING (1396.8000000000002 1689.6, 1396.8000000000002 1460.4)",E6E5_1,455.5,7.17,3.21,6.62,170.87544
1800.0,E6E7,229.2,"LINESTRING (1403.1999999999998 1710.4, 1403.1999999999998 1939.6)",E6E7_0,1310.12,5.36,9.39,19.05,367.58880000000005
1800.0,E6E7,229.2,"LINESTRING (1403.1999999999998 1710.4, 1403.1999999999998 1939.6)",E6E7_1,1706.88,4.08,12.1,24.82,364.55616000000003
1800.0,E6F6,279.2,"LINESTRING (1410.4 1696.8000000000002, 1689.6 1696.8000000000002)",E6F6_0,433.18,11.08,2.52,5.17,206.22096
1800.0,E6F6,279.2,"LINESTRING (1410.4 1696.8000000000002, 1689.6 1696.8000000000002)",E6F6_1,330.69,7.71,1.87,3.95,109.6362
1800.0,E7D7,279.2,"LINESTRING (1389.6 1953.1999999999998, 1110.4 1953.1999999999998)",E7D7_0,377.55,9.05,2.2,4.51,146.93580000000003
1800.0,E7D7,279.2,"LINESTRING (1389.6 1953.1999999999998, 1110.4 1953.1999999999998)",E7D7_1,429.61,9.15,2.39,5.13,168.98220000000003
1800.0,E7E6,229.2,"LINESTRING (1396.8000000000002 1939.6, 1396.8000000000002 1710.4)",E7E6_0,473.78,8.36,3.37,6.89,207.36144
1800.0,E7E6,229.2,"LINESTRING (1396.8000000000002 1939.6, 1396.8000000000002 1710.4)",E7E6_1,378.0,5.55,2.31,5.5,109.89
1800.0,E7E8,229.2,"LINESTRING (1403.1999999999998 1960.4, 1403.1999999999998 2189.6)",E7E8_0,1096.37,6.75,7.85,15.94,387.342
1800.0,E7E8,229.2,"LINESTRING (1403.1999999999998 1960.4, 1403.1999999999998 2189.6)",E7E8_1,1104.25,6.47,7.86,16.06,374.06951999999995
1800.0,E7F7,279.2,"LINESTRING (1410.4 1946.8000000000002, 1689.6 1946.8000000000002)",E7F7_0,418.37,9.85,2.45,4.99,176.9454
1800.0,E7F7,279.2,"LINESTRING (1410.4 1946.8000000000002, 1689.6 1946.8000000000002)",E7F7_1,393.41,9.64,2.24,4.7,163.1088
1800.0,E8D8,279.2,"LINESTRING (1389.6 2203.2, 1110.4 2203.2)",E8D8_0,736.09,8.34,4.32,8.79,263.91096
1800.0,E8D8,279.2,"LINESTRING (1389.6 2203.2, 1110.4 2203.2)",E8D8_1,751.49,8.98,4.35,8.97,289.98216
1800.0,E8E7,229.2,"LINESTRING (1396.8000000000002 2189.6, 1396.8000000000002 1960.4)",E8E7_0,385.6,8.29,2.73,5.61,167.42484
1800.0,E8E7,229.2,"LINESTRING (1396.8000000000002 2189.6, 1396.8000000000002 1960.4)",E8E7_1,386.31,6.93,2.42,5.62,140.20776
1800.0,E8E9,229.2,"LINESTRING (1403.1999999999998 2210.4, 1403.1999999999998 2439.6)",E8E9_0,958.41,7.09,6.85,13.94,355.80456
1800.0,E8E9,229.2,"LINESTRING (1403.1999999999998 2210.4, 1403.1999999999998 2439.6)",E8E9_1,768.4,7.1,5.42,11.18,285.76079999999996
1800.0,E8F8,279.2,"LINESTRING (1410.4 2196.8, 1689.6 2196.8)",E8F8_0,434.23,9.13,2.52,5.18,170.25624
1800.0,E8F8,279.2,"LINESTRING (1410.4 2196.8, 1689.6 2196.8)",E8F8_1,294.39,10.29,1.65,3.51,130.02443999999997
1800.0,E9D9,279.2,"LINESTRING (1389.6 2453.2, 1110.4 2453.2)",E9D9_0,290.92,9.71,1.7,3.47,121.29732000000001
1800.0,E9D9,279.2,"LINESTRING (1389.6 2453.2, 1110.4 2453.2)",E9D9_1,462.88,9.32,2.63,5.53,185.54256
1800.0,E9E10,229.2,"LINESTRING (1403.1999999999998 2460.4, 1403.1999999999998 2689.6)",E9E10_0,586.02,8.72,4.17,8.52,267.45984
1800.0,E9E10,229.2,"LINESTRING (1403.1999999999998 2460.4, 1403.1999999999998 2689.6)",E9E10_1,487.26,7.29,3.45,7.09,186.06995999999998
1800.0,E9E8,229.2,"LINESTRING (1396.8000000000002 2439.6, 1396.8000000000002 2210.4)",E9E8_0,234.94,8.41,1.66,3.42,103.54392
1800.0,E9E8,229.2,"LINESTRING (1396.8000000000002 2439.6, 1396.8000000000002 2210.4)",E9E8_1,281.22,8.49,1.95,4.09,125.00676
1800.0,E9F9,279.2,"LINESTRING (1410.4 2446.8, 1689.6 2446.8)",E9F9_0,968.28,8.39,5.68,11.56,349.1582400000001
1800.0,E9F9,279.2,"LINESTRING (1410.4 2446.8, 1689.6 2446.8)",E9F9_1,275.55,9.79,1.6,3.29,115.95276
1800.0,F0E0,279.2,"LINESTRING (1689.6 203.2, 1410.4 203.2)",F0E0_0,326.54,10.49,1.91,3.9,147.27960000000002
1800.0,F0E0,279.2,"LINESTRING (1689.6 203.2, 1410.4 203.2)",F0E0_1,123.58,8.69,0.66,1.48,46.30032
1800.0,F0F1,229.2,"LINESTRING (1703.1999999999998 210.4, 1703.1999999999998 439.6)",F0F1_0,337.28,9.78,2.39,4.91,172.87127999999998
1800.0,F0F1,229.2,"LINESTRING (1703.1999999999998 210.4, 1703.1999999999998 439.6)",F0F1_1,209.91,10.13,1.49,3.05,111.2274
1800.0,F0G0,279.2,"LINESTRING (1710.4 196.8, 1989.6 196.8)",F0G0_0,308.19,8.42,1.81,3.68,111.54816000000001
